Codigo,Descrição,Data,Quantidade,Valor,Setor
31_000024583,"BROCA CALIB MD D4,1xD4,20x62 88424001-T5",2025-05-14 06:19:07,1.0,126.61,126
31_000017910,BROCHA 19 BE 15/9,2025-05-14 06:45:01,1.0,4135.88,461
31_000001959,INSERTO TNGA 160408-HTI 05T,2025-05-14 07:46:14,5.0,92.35,474
31_000006170,INSERTO TPGX 110308-HTI05T,2025-05-14 07:46:14,2.0,33.36,474
31_000004381,INSERTO VCMW 160408 HTI10,2025-05-14 07:46:14,10.0,162.2,474
31_000005963,INSERTO TPGX 090208-HTI05T (MITSUBISHI),2025-05-14 07:46:14,2.0,37.92,474
31_000011072,DISCO CORTE 4.1/2''x1/8''x7/8'' ALCAR,2025-05-14 08:12:16,20.0,103.4,114
31_000022920,INSERTO CCMT 09T308 MM MC7025,2025-05-14 08:18:53,10.0,126.0,172
31_000024806,INSERTO DCMT 11T308-HQ PV 720,2025-05-14 08:18:53,6.0,167.94,172
31_000012192,CARACOL 15HE14/3,2025-05-14 08:44:29,1.0,5596.96,126
31_000012192,CARACOL 15HE14/3,2025-05-14 08:44:29,2.0,11193.92,461
31_000001931,CARACOL 20HE20/12 GH23844,2025-05-14 08:47:00,1.0,4991.34,131
31_000025465,BROCHA 40 BC 50/14 C/ REV. BALINIT A,2025-05-14 08:48:03,-1.0,-10041.5,461
31_000025465,BROCHA 40 BC 50/14 C/ REV. BALINIT A,2025-05-14 08:48:30,1.0,10041.5,129
31_000019662,ADITIVO P/ AGUA  ( EX-01-1L ),2025-05-14 10:07:23,1.0,2103.94,474
31_000017910,BROCHA 19 BE 15/9,2025-05-14 11:35:54,-1.0,-4135.88,461
31_000012192,CARACOL 15HE14/3,2025-05-14 11:42:15,-2.0,-11193.92,461
31_000013570,"REBOLO ANEL 457,2x100x355,2 IPA46J128493",2025-05-14 12:09:22,1.0,3447.09,173
31_000028277,LOGOTIPO MUSASHI 2H24/32/54/73320,2025-05-14 12:18:18,1.0,331.92,118
31_000028326,MICRO RETÍFICA 9GQEDA 56.000RPM 90PSI,2025-05-14 13:49:14,1.0,249.59,129
31_000021024,INSERTO TNGX 110308S-01020-WZ CBN010,2025-05-14 14:37:02,4.0,2542.8,133
31_000028718,"BRUNIDOR 3,5x8,65x30 S AB N60202",2025-05-14 14:58:37,8.0,619.12,157
31_000004381,INSERTO VCMW 160408 HTI10,2025-05-14 15:00:32,4.0,64.88,474
31_000001959,INSERTO TNGA 160408-HTI 05T,2025-05-14 15:00:32,7.0,129.29,474
31_000022874,PORTA FERR.PCHL 25-D40 - 3 - IQ,2025-05-14 15:32:33,1.0,0.01,126
31_000022874,PORTA FERR.PCHL 25-D40 - 3 - IQ,2025-05-14 15:34:41,-1.0,-0.01,126
31_000011355,PORTA FERR. DGFH-32-3,2025-05-14 15:43:01,1.0,763.52,471
31_000027455,INSERTO DGN 3102C IC 354,2025-05-14 15:43:01,1.0,46.14,471
31_000020415,FRESA VF-HVRB R10N0400012(MITSUBISHI),2025-05-14 16:06:06,1.0,233.08,474
31_000027585,FRESA D3XR0.5-L15 VFHVRBD0300R05N015,2025-05-14 16:06:06,1.0,236.05,474
31_000017961-R,FRESA T. MD. 4C. Ø12x10 (17961-AFIADA),2025-05-14 16:06:31,1.0,-0.0,474
31_000005475,BRUNIDOR SINT. BORAZON MSØ1Ø,2025-05-14 16:08:31,8.0,278.64,132
31_000028718,"BRUNIDOR 3,5x8,65x30 S AB N60202",2025-05-14 16:08:31,8.0,619.12,162
31_000006154,INSERTO C1603 B,2025-05-14 16:34:26,1.0,67.52,474
31_000000168,FRESA TOPO 12MM 802/2 DIN 844  OSG,2025-05-14 16:34:26,1.0,105.73,474
31_000012717,INSERTO TCMT 110204-SM IC908,2025-05-14 16:56:46,1.0,20.54,128
31_000003045,INSERTO TNMG 160404-SA UE 6105,2025-05-14 16:56:46,1.0,15.52,128
31_000025541,"BROCA MD Ø 14,1X65XD14X115L ALCRONA",2025-05-14 19:33:35,2.0,775.0,113
31_000027591,INSERTO TNMG 160412 RS MP9015,2025-05-14 19:33:52,10.0,145.4,173
31_000017962,FRESA T. MD. 4C. Ø10x10x52X95 88422080,2025-05-14 19:35:02,1.0,164.76,474
31_000008769,INSERTO VNMG 12T304-NF IC907,2025-05-14 19:36:26,1.0,35.91,133
31_000025402,INSERTO TNMG 160408 MP MC6015,2025-05-14 19:36:26,10.0,145.9,133
31_000026158,INSERTO CCMT 060204 WP PV720,2025-05-14 19:36:26,3.0,50.76,133
31_000018227,LIXA FITA R.986 GRAO 60 MED.1900x50,2025-05-14 19:38:52,5.0,106.4,135
31_000028742,INSERTO DCMT 11T312-PS AH8005,2025-05-14 19:43:10,8.0,200.4,147
31_000006116,"PARAFUSO TPS43 M4x0,7xD5,4x10 60°",2025-05-14 19:43:10,1.0,18.26,147
31_000010732,"FRESA WOOD. 13,5x2,5xR0,2",2025-05-14 19:55:37,1.0,452.83,471
31_000028728,INSERTO WNMA 080412 AC4015K SUMITOMO,2025-05-14 20:11:28,5.0,106.0,147
31_000028680,INSERTO DCMT11T308-CM T5115,2025-05-14 20:11:28,1.0,24.64,147
31_000028678,INSERTO CNMG120412GZ AC420K,2025-05-14 20:11:28,2.0,39.1,147
31_000024800,INSERTO CCMT 09T308-CM T515,2025-05-14 20:11:28,2.0,46.38,147
31_000028688,INSERTO WDXT094008-G ACK300　,2025-05-14 20:11:28,4.0,98.4,147
31_000012717,INSERTO TCMT 110204-SM IC908,2025-05-14 20:30:29,2.0,41.08,157
31_000018867,INSERTO SOMX 070305-DT IC808,2025-05-14 20:30:29,3.0,141.09,157
31_000006112,INSERTO PENTA 24N247 JO20 IC908,2025-05-14 20:30:29,3.0,410.97,157
31_000023789,INSERTO GY2M0400G080N-MM VP20RT,2025-05-14 20:30:29,5.0,183.6,157
31_000021024,INSERTO TNGX 110308S-01020-WZ CBN010,2025-05-14 20:38:11,1.0,635.7,161
31_000027193,INSERTO CCMT 060202 PF IC907,2025-05-14 21:17:28,8.0,184.0,173
31_000026723,INSERTO ICP 106 IC908,2025-05-14 21:17:28,4.0,1454.4,173
31_000018206,LOGOTIPO MARC. MÊS E ANO 2025 FI-251-CT,2025-05-14 21:44:27,1.0,52.07,174
31_000008767,INSERTO WNMG 06T308 MP MC6015,2025-05-14 22:11:20,6.0,64.74,129
31_000025460,"BROCA MD Ø 12,5X45XD12X90L FUT TOP",2025-05-14 22:11:20,1.0,217.69,129
31_000028555,INSERTO TNMG 160412 UR YG3020 (YG1),2025-05-14 22:11:20,1.0,27.93,129
31_000025808,INSERTO WNMG 06T304-MS US7020,2025-05-14 22:11:20,1.0,10.51,129
31_000021643,PORTA FERR. MD C10K SCLCL-06,2025-05-14 22:11:20,1.0,1008.65,129
31_000026158,INSERTO CCMT 060204 WP PV720,2025-05-14 22:11:20,3.0,50.76,129
31_000001670,"MACHO MAQ. M8x1,25 260/1 DIN 376-OX  OSG",2025-05-14 22:33:50,1.0,71.19,471
31_000000185,"MACHO MAQ. M6+0,05 DIN 371",2025-05-14 22:33:50,1.0,130.72,471
31_000000184,MACHO MAQ. M5 6H 250/1 DIN 371,2025-05-14 22:33:50,1.0,60.71,471
31_000028713,INSERTO CCMT 060204E-FF2 TT010,2025-05-14 22:38:20,1.0,21.63,131
31_000028905,INSERTO CCMT09T308N SU AC8025P,2025-05-14 22:38:20,2.0,34.68,131
31_000023789,INSERTO GY2M0400G080N-MM VP20RT,2025-05-14 22:38:20,3.0,110.16,131
31_000023720,INSERTO GY2M0400G040N-MM VP20RT,2025-05-14 22:38:20,5.0,182.4,131
31_000006147,FRESA FTR MD4C Ø8x25xD8x80L FUT 88422074,2025-05-14 22:38:46,1.0,164.8,471
31_000008851,PARAFUSO SR 14-551 P/CALÇO SVJNL-11,2025-05-14 22:52:52,2.0,43.94,126
31_000024583,"BROCA CALIB MD D4,1xD4,20x62 88424001-T5",2025-05-14 22:52:52,2.0,253.22,126
31_000024231,INSERTO TCMT 110204-FV AP25N,2025-05-14 22:52:52,2.0,23.98,126
31_000028234,INSERTO SNMG 120408-SA UE6105,2025-05-14 22:52:52,2.0,33.98,126
31_000028277,LOGOTIPO MUSASHI 2H24/32/54/73320,2025-05-14 23:47:59,2.0,663.84,118
31_000008769,INSERTO VNMG 12T304-NF IC907,2025-05-15 03:33:13,3.0,107.73,133
31_000026158,INSERTO CCMT 060204 WP PV720,2025-05-15 03:33:13,4.0,67.68,133
31_000008767,INSERTO WNMG 06T308 MP MC6015,2025-05-15 03:33:13,5.0,53.95,133
31_000025402,INSERTO TNMG 160408 MP MC6015,2025-05-15 03:33:13,9.0,131.31,133
31_000025924,INSERTO DNMG 130504 MT TT8125B,2025-05-15 03:33:13,3.0,104.67,133
31_000027865,GRAMPO PARAFUSO SCP 2 ( CJTO ) DIFF CASE,2025-05-15 06:02:27,2.0,478.84,147
31_000012609,INSERTO ESP. H490 ANKX170608PNTR IC928,2025-05-15 06:04:35,10.0,1003.6,471
31_000000316,DRESSADOR FLIESEN F02/001 (P2B1),2025-05-15 06:04:35,1.0,589.02,471
31_000008767,INSERTO WNMG 06T308 MP MC6015,2025-05-15 06:20:57,4.0,43.16,148
31_000028905,INSERTO CCMT09T308N SU AC8025P,2025-05-15 06:20:57,4.0,69.36,148
31_000013245,INSERTO TNMG 160408 SA UE6105,2025-05-15 06:20:57,4.0,58.28,148
31_000023736,INSERTO WNMG 080408-MA MC6015,2025-05-15 06:26:04,5.0,104.3,148
31_000010508,"BRUNIDOR SINT.3,5x8,65x29,9x2 MAB G 053",2025-05-15 06:38:30,8.0,684.72,137
31_000028905,INSERTO CCMT09T308N SU AC8025P,2025-05-15 06:43:48,7.0,121.38,127
31_000026158,INSERTO CCMT 060204 WP PV720,2025-05-15 06:43:48,5.0,84.6,127
31_000023736,INSERTO WNMG 080408-MA MC6015,2025-05-15 06:43:48,8.0,166.88,127
31_000025274,SHAVING 20CS20/18,2025-05-15 07:40:19,1.0,7409.2,461
31_000000309,"BROCA CENTRO AR 4,0X10,0 D-333A TWILL",2025-05-15 08:25:32,1.0,53.34,474
31_000022374,FRESA VF2XLBR 0100N120S06,2025-05-15 08:25:32,1.0,149.15,474
31_000017962,FRESA T. MD. 4C. Ø10x10x52X95 88422080,2025-05-15 08:25:32,1.0,164.76,474
31_000004381,INSERTO VCMW 160408 HTI10,2025-05-15 08:25:32,8.0,129.76,474
31_000019586,"FRESA ESP. ETMLN 4040-20-10-TH Ø4,0xR1,0",2025-05-15 08:25:32,1.0,517.37,474
31_000001959,INSERTO TNGA 160408-HTI 05T,2025-05-15 08:25:32,4.0,73.88,474
31_000017961,"FRESA T. MD. 4C. Ø12x10xD11,48 -88422079",2025-05-15 08:25:32,1.0,206.79,474
31_000024891,PORTA FER A40HSC2XCR-09 09151854 2A02750,2025-05-15 08:29:45,1.0,759.36,142
31_000024806,INSERTO DCMT 11T308-HQ PV 720,2025-05-15 08:37:56,10.0,279.9,148
31_000027015,INSERTO DNMG 150412-KH CA320,2025-05-15 08:37:56,10.0,249.1,148
31_000010508,"BRUNIDOR SINT.3,5x8,65x29,9x2 MAB G 053",2025-05-15 09:07:34,8.0,684.72,157
31_000001976,INSERTO VCMW 160404 HTI10,2025-05-15 09:21:03,6.0,96.84,474
31_000012247,INSERTO CCMT 060208  UE6110,2025-05-15 09:23:46,1.0,9.91,129
31_000028554,INSERTO CCGW 060208 NU BN2000,2025-05-15 09:24:51,3.0,315.27,139
31_000022901,INSERTO TNMG 160412-SA UE6105,2025-05-15 09:37:26,6.0,87.18,133
31_000013245,INSERTO TNMG 160408 SA UE6105,2025-05-15 09:37:26,1.0,14.57,133
31_000023761,GAIOLA DE ROLETES P/PÇ 2H23920/2H65920,2025-05-15 09:38:43,2.0,4121.14,139
31_000028965,INSERTO WNMG060408 N-FB-T-1500A,2025-05-15 10:01:22,8.0,197.28,147
31_000028818,"BROCA ESC. MD 8,8x17x7x39x12x144",2025-05-15 10:08:30,4.0,1884.36,147
31_000028691, MACHO A-POT M 10 X 1.25 5P.0i,2025-05-15 10:08:30,2.0,470.52,147
31_000028923,"BROCA MD 4,8MM 30 HD6 80",2025-05-15 10:08:30,4.0,734.76,147
31_000013189,ROSQUEADOR Mod. 99.BR-533-15/FI12,2025-05-15 11:34:53,1.0,1869.04,159
31_000025274,SHAVING 20CS20/18,2025-05-15 11:40:33,-1.0,-7409.2,461
31_000029018,BROCHA 4BS86/1,2025-05-15 11:50:15,-1.0,-13560.0,461
31_000018867,INSERTO SOMX 070305-DT IC808,2025-05-15 11:53:32,1.0,47.03,157
31_000020767,INSERTO TGMF 304 IC808 - ISCAR,2025-05-15 11:53:32,2.0,88.94,157
31_000006112,INSERTO PENTA 24N247 JO20 IC908,2025-05-15 11:53:32,4.0,547.96,157
31_000027749,INSERTO SCMT 09T304-F1 CP500,2025-05-15 12:26:04,4.0,142.56,152
31_000028905,INSERTO CCMT09T308N SU AC8025P,2025-05-15 12:26:04,10.0,173.4,152
31_000028971,Grampo de fixação U-2S,2025-05-15 13:27:38,6.0,4443.0,147
31_000004107,PORTA FERR. FSWL 108-LS,2025-05-15 13:28:09,1.0,408.01,134
31_000004103,INSERTO WCMT 020104-AP25N,2025-05-15 13:28:09,2.0,63.02,134
31_000028639,INSERTO GY2M0300F080N-MM VP20RT,2025-05-15 13:35:14,1.0,39.65,134
31_000006281,"REBOLO CBN 4A2R220X2X3,3X76,2  B126",2025-05-15 13:55:34,1.0,1081.68,461
31_000005963,INSERTO TPGX 090208-HTI05T (MITSUBISHI),2025-05-15 14:17:16,2.0,37.92,474
31_000023116,"FRESA ESP. MP2XLBR0050N120 Ø1,0xR0,5",2025-05-15 14:17:16,1.0,136.06,474
31_000004381,INSERTO VCMW 160408 HTI10,2025-05-15 14:17:16,4.0,64.88,474
31_000027585,FRESA D3XR0.5-L15 VFHVRBD0300R05N015,2025-05-15 14:17:16,1.0,236.05,474
31_000001959,INSERTO TNGA 160408-HTI 05T,2025-05-15 14:17:16,7.0,129.29,474
31_000001948,CHAVE TORX T-15 5680.049-01,2025-05-15 14:17:16,1.0,16.79,474
31_000026158,INSERTO CCMT 060204 WP PV720,2025-05-15 14:24:36,2.0,33.84,129
31_000024937,INSERTO TNMG 130412-MT TT8125,2025-05-15 14:24:36,2.0,38.84,129
31_000012247,INSERTO CCMT 060208  UE6110,2025-05-15 14:24:36,7.0,69.37,129
31_000028259,LIXA FITA ZYYR11 0600 x 0090 GR 0060,2025-05-15 14:24:36,2.0,24.52,129
31_000028555,INSERTO TNMG 160412 UR YG3020 (YG1),2025-05-15 14:31:26,5.0,139.65,129
31_000022920,INSERTO CCMT 09T308 MM MC7025,2025-05-15 15:50:59,10.0,126.0,172
31_000028163,INSERTO VNMG 160408 MP MC6025,2025-05-15 15:50:59,3.0,69.54,172
31_000029018,BROCHA 4BS86/1,2025-05-15 16:16:24,1.0,13560.0,461
31_000020787,"INSERTO TAWNH3000T  VP15TF  Ø30,0",2025-05-15 16:23:54,1.0,331.6,474
31_000010093,"BROCA ESC. HSS 2C ø3,15X9X6X90L FUT",2025-05-15 16:23:54,1.0,196.82,128
31_000028718,"BRUNIDOR 3,5x8,65x30 S AB N60202",2025-05-15 16:35:40,8.0,619.12,157
31_000024967,PARAFUSO DO GRAMPO DLS 4  P/ THSNR/L,2025-05-15 17:06:53,2.0,100.8,148
31_000006170,INSERTO TPGX 110308-HTI05T,2025-05-15 17:16:40,7.0,116.76,148
31_000027848,INSERTO SCMT 09T304-MK MC5015,2025-05-15 17:16:40,3.0,37.68,148
31_000028264,INSERTO TNMG 160408 PQ CCX,2025-05-15 17:16:40,6.0,120.06,148
31_000027975,INSERTO WNMG 080408 MW UC5105,2025-05-15 17:16:40,10.0,208.0,148
31_000023789,INSERTO GY2M0400G080N-MM VP20RT,2025-05-15 17:27:56,4.0,146.88,157
31_000012717,INSERTO TCMT 110204-SM IC908,2025-05-15 17:27:56,2.0,41.08,157
31_000006112,INSERTO PENTA 24N247 JO20 IC908,2025-05-15 17:27:56,4.0,547.96,157
31_000018867,INSERTO SOMX 070305-DT IC808,2025-05-15 17:27:56,4.0,188.12,157
31_000000346,DISCO DE CORTE 230X2X32MM SK6AA,2025-05-15 17:35:26,35.0,508.9,438
31_000023789,INSERTO GY2M0400G080N-MM VP20RT,2025-05-15 19:07:34,5.0,183.6,156
31_000023083,INSERTO TCMT 110208-LM MC7025,2025-05-15 19:07:34,5.0,59.8,156
31_000026585,BROCA MN105 - 015RA -N4R8050 (3H69130),2025-05-15 19:35:39,1.0,1899.04,172
31_000024583,"BROCA CALIB MD D4,1xD4,20x62 88424001-T5",2025-05-15 19:45:42,2.0,253.22,126
31_000008769,INSERTO VNMG 12T304-NF IC907,2025-05-15 19:45:42,6.0,215.46,126
31_000013246,INSERTO TNMG 160408 MA UE6020,2025-05-15 19:45:42,4.0,62.08,126
31_000028234,INSERTO SNMG 120408-SA UE6105,2025-05-15 19:45:42,3.0,50.97,126
31_000010732,"FRESA WOOD. 13,5x2,5xR0,2",2025-05-15 19:46:44,1.0,452.83,121
31_000028555,INSERTO TNMG 160412 UR YG3020 (YG1),2025-05-15 19:46:44,9.0,251.37,121
31_000010508,"BRUNIDOR SINT.3,5x8,65x29,9x2 MAB G 053",2025-05-15 20:24:37,8.0,684.72,132
31_000008769,INSERTO VNMG 12T304-NF IC907,2025-05-15 20:37:33,1.0,35.91,128
31_000023736,INSERTO WNMG 080408-MA MC6015,2025-05-15 20:37:33,1.0,20.86,128
31_000028234,INSERTO SNMG 120408-SA UE6105,2025-05-15 20:37:33,1.0,16.99,128
31_000028905,INSERTO CCMT09T308N SU AC8025P,2025-05-15 20:37:33,1.0,17.34,128
31_000024800,INSERTO CCMT 09T308-CM T515,2025-05-15 20:40:55,2.0,46.38,147
31_000028741,INSERTO CCMT 060208-PSS AH725,2025-05-15 20:40:55,4.0,78.44,147
31_000028678,INSERTO CNMG120412GZ AC420K,2025-05-15 20:40:55,1.0,19.55,147
31_000028680,INSERTO DCMT11T308-CM T5115,2025-05-15 20:40:55,1.0,24.64,147
31_000028688,INSERTO WDXT094008-G ACK300　,2025-05-15 20:40:55,2.0,49.2,147
31_000028728,INSERTO WNMA 080412 AC4015K SUMITOMO,2025-05-15 20:40:55,6.0,127.2,147
31_000005305,INSERTO VCMT 160408-SM IC907 - ISCAR,2025-05-15 20:42:34,7.0,253.82,159
31_000028713,INSERTO CCMT 060204E-FF2 TT010,2025-05-15 20:42:34,3.0,64.89,159
31_000027792,"BROCA CENTRO MD 2C Ø3x7,5xD10x55L S/COB",2025-05-15 22:04:17,2.0,450.16,121
31_000010759,INSERTO VNMG 12T308-NF IC907,2025-05-15 22:11:09,6.0,210.54,155
31_000000200,LIMA PARALELA DIAMANTADA ELETROLITICA,2025-05-15 22:11:09,2.0,30.18,138
31_000003045,INSERTO TNMG 160404-SA UE 6105,2025-05-15 22:11:09,1.0,15.52,155
31_000018219,PARAFUSO SR 76-1021,2025-05-15 22:11:09,1.0,25.9,155
31_000027764,INSERTO GIMIY 304  IC808,2025-05-15 22:11:09,1.0,40.96,155
31_000013245,INSERTO TNMG 160408 SA UE6105,2025-05-15 23:00:59,6.0,87.42,133
31_000010759,INSERTO VNMG 12T308-NF IC907,2025-05-15 23:03:35,1.0,35.09,155
31_000008769,INSERTO VNMG 12T304-NF IC907,2025-05-15 23:03:35,4.0,143.64,155
31_000013245,INSERTO TNMG 160408 SA UE6105,2025-05-15 23:03:35,1.0,14.57,155
31_000008851,PARAFUSO SR 14-551 P/CALÇO SVJNL-11,2025-05-15 23:03:35,2.0,43.94,155
31_000022901,INSERTO TNMG 160412-SA UE6105,2025-05-15 23:03:35,1.0,14.53,155
31_000028142,INSERTO CCMT 09T304-LS MP 9015,2025-05-15 23:09:06,5.0,60.4,133
31_000028905,INSERTO CCMT09T308N SU AC8025P,2025-05-15 23:09:06,7.0,121.38,133
31_000013246,INSERTO TNMG 160408 MA UE6020,2025-05-15 23:09:06,7.0,108.64,133
31_000023720,INSERTO GY2M0400G040N-MM VP20RT,2025-05-15 23:50:49,3.0,109.44,131
31_000028713,INSERTO CCMT 060204E-FF2 TT010,2025-05-15 23:50:49,4.0,86.52,131
31_000013246,INSERTO TNMG 160408 MA UE6020,2025-05-15 23:50:49,1.0,15.52,131
31_000028621,FRESA HSLB 2060-100,2025-05-16 03:07:00,1.0,150.52,474
31_000022920,INSERTO CCMT 09T308 MM MC7025,2025-05-16 03:16:10,10.0,126.0,172
31_000027591,INSERTO TNMG 160412 RS MP9015,2025-05-16 03:16:10,8.0,116.32,172
31_000021024,INSERTO TNGX 110308S-01020-WZ CBN010,2025-05-16 03:17:09,2.0,1271.4,126
31_000028965,INSERTO WNMG060408 N-FB-T-1500A,2025-05-16 05:02:01,6.0,147.96,147
31_000028965,INSERTO WNMG060408 N-FB-T-1500A,2025-05-16 05:02:56,-6.0,-147.96,147
31_000023116,"FRESA ESP. MP2XLBR0050N120 Ø1,0xR0,5",2025-05-16 06:30:52,1.0,136.06,474
31_000000250,"BROCA PAR. AR 3,3 DIN 338 TWILL / DORMER",2025-05-16 06:32:23,2.0,7.86,122
31_000028671,INSERTO TNMG 160412 SA MC6115,2025-05-16 07:13:57,5.0,82.95,125
31_000012717,INSERTO TCMT 110204-SM IC908,2025-05-16 07:13:57,5.0,102.7,125
31_000023054,INSERTO CCMT 09T304-MM MC7025,2025-05-16 07:13:57,5.0,59.9,125
31_000028742,INSERTO DCMT 11T312-PS AH8005,2025-05-16 07:33:18,5.0,125.25,147
31_000028662,INSERTO WNMG080408PQ PV710,2025-05-16 07:33:18,10.0,189.1,147
31_000022901,INSERTO TNMG 160412-SA UE6105,2025-05-16 07:36:39,3.0,43.59,141
31_000023083,INSERTO TCMT 110208-LM MC7025,2025-05-16 07:36:39,10.0,119.6,141
31_000001095,LIXA P/FERRO  80,2025-05-16 07:48:38,5.0,16.8,450
31_000001094,LIXA P/FERRO  60,2025-05-16 07:48:38,5.0,14.65,450
31_000028191,LOGOTIPO 006297/2019 - DIVERSO-FI-244-CT,2025-05-16 07:49:58,1.0,360.18,174
31_000001959,INSERTO TNGA 160408-HTI 05T,2025-05-16 08:14:39,10.0,184.7,474
31_000020787,"INSERTO TAWNH3000T  VP15TF  Ø30,0",2025-05-16 08:14:39,1.0,331.6,474
31_000004381,INSERTO VCMW 160408 HTI10,2025-05-16 08:14:39,10.0,162.2,474
31_000018867,INSERTO SOMX 070305-DT IC808,2025-05-16 08:27:07,3.0,141.09,157
31_000023789,INSERTO GY2M0400G080N-MM VP20RT,2025-05-16 08:27:07,2.0,73.44,157
31_000019498,INSERTO SOMX 060304-DT IC908,2025-05-16 08:42:37,2.0,85.98,157
31_000006112,INSERTO PENTA 24N247 JO20 IC908,2025-05-16 08:42:37,4.0,547.96,157
31_000020767,INSERTO TGMF 304 IC808 - ISCAR,2025-05-16 08:42:37,2.0,88.94,157
31_000012717,INSERTO TCMT 110204-SM IC908,2025-05-16 08:42:37,2.0,41.08,157
31_000018867,INSERTO SOMX 070305-DT IC808,2025-05-16 08:42:37,1.0,47.03,157
31_000013570,"REBOLO ANEL 457,2x100x355,2 IPA46J128493",2025-05-16 08:47:12,2.0,6894.18,173
31_000024699,PINO FIXAÇÃO MAS 407 BT-II-ISO40-PIF030N,2025-05-16 08:49:42,1.0,47.57,136
31_000028157,BROCA DCN 105 - 016 - 16R - 1.5D,2025-05-16 09:22:11,1.0,1533.71,172
31_000028897,INSERTO DNMG150412 M6 TP1501,2025-05-16 13:07:58,3.0,172.23,147
31_000019500,INSERTO AOMT 060204 - 45DT IC508,2025-05-16 13:08:59,3.0,133.32,172
31_000028856,INSERTO CCMT 060204 LS MP9005,2025-05-16 13:09:30,3.0,39.57,124
31_000006000,INSERTO DNMG 150604-LP MC6015,2025-05-16 13:09:45,5.0,143.55,148
31_000028639,INSERTO GY2M0300F080N-MM VP20RT,2025-05-16 13:10:08,2.0,79.3,134
31_000000185,"MACHO MAQ. M6+0,05 DIN 371",2025-05-16 13:29:35,2.0,261.44,135
31_000010508,"BRUNIDOR SINT.3,5x8,65x29,9x2 MAB G 053",2025-05-16 13:40:51,8.0,684.72,137
31_000001959,INSERTO TNGA 160408-HTI 05T,2025-05-16 14:22:27,5.0,92.35,474
31_000001958,INSERTO TNGA 160404 HTI-05T (MITSUBISHI),2025-05-16 14:22:27,2.0,37.58,474
31_000019586,"FRESA ESP. ETMLN 4040-20-10-TH Ø4,0xR1,0",2025-05-16 14:22:27,1.0,517.37,474
31_000022676,CALÇO CT16476 WPSTN33 P/MTJNR/L,2025-05-16 14:22:27,2.0,60.26,474
31_000022677,PINO DO CALÇO PI36185 ( CCP33 ) p/ MTJNR,2025-05-16 14:22:27,2.0,65.82,474
31_000001959,INSERTO TNGA 160408-HTI 05T,2025-05-16 14:22:27,10.0,184.7,475
31_000004381,INSERTO VCMW 160408 HTI10,2025-05-16 14:22:27,5.0,81.1,474
31_000005963,INSERTO TPGX 090208-HTI05T (MITSUBISHI),2025-05-16 14:22:27,6.0,113.76,475
31_000006170,INSERTO TPGX 110308-HTI05T,2025-05-16 14:22:27,4.0,66.72,475
31_000028728,INSERTO WNMA 080412 AC4015K SUMITOMO,2025-05-16 15:02:34,6.0,127.2,148
31_000025638,INSERTO WNMG 080416 - RK MC5015,2025-05-16 15:02:34,6.0,125.04,148
31_000028648,INSERTO GY2M0635J318N-BM MY5015,2025-05-16 15:02:34,2.0,105.0,148
31_000028661,INSERTO TPMH 110308 MV MC6025,2025-05-16 15:02:34,8.0,101.36,148
31_000025636,INSERTO SOMX 084005-UM MC5020,2025-05-16 15:02:34,6.0,94.68,148
31_000027764,INSERTO GIMIY 304  IC808,2025-05-16 15:02:34,10.0,409.6,148
31_000027975,INSERTO WNMG 080408 MW UC5105,2025-05-16 15:02:34,3.0,62.4,148
31_000018219,PARAFUSO SR 76-1021,2025-05-16 15:02:34,2.0,51.8,148
31_000028722,INSERTO TPGB 110308 PV7005,2025-05-16 15:02:34,4.0,119.8,148
31_000005305,INSERTO VCMT 160408-SM IC907 - ISCAR,2025-05-16 15:31:06,5.0,181.3,173
31_000027591,INSERTO TNMG 160412 RS MP9015,2025-05-16 15:31:06,7.0,101.78,173
31_000028330,LOGOTIPO 008012/2019 2H44310 FI 013 CT,2025-05-16 16:14:39,1.0,243.77,174
31_000023719,"PORTA FERR. AR15 2020 W4 CANAL LARG. 4,0",2025-05-16 16:14:55,1.0,332.53,133
31_000001458,PARAFUSO 5513.020.05 - SANDVIK,2025-05-16 16:38:07,6.0,183.54,142
31_000026049,CHAVE TORX TORQUIMETRO 5680.100.02 T7,2025-05-16 16:38:07,1.0,406.08,142
31_000028965,INSERTO WNMG060408 N-FB-T-1500A,2025-05-16 16:49:09,8.0,197.28,147
31_000028617,FRESA HSLB 2020-060-6,2025-05-16 17:00:47,1.0,120.94,474
31_000028617,FRESA HSLB 2020-060-6,2025-05-16 17:00:47,1.0,120.94,474
31_000028621,FRESA HSLB 2060-100,2025-05-16 17:00:47,1.0,150.52,474
31_000028619,FRESA HSLB 2040-080,2025-05-16 17:00:47,1.0,92.33,474
31_000028617,FRESA HSLB 2020-060-6,2025-05-16 17:00:47,1.0,120.94,474
31_000028616,FRESA HSLB 2015-060-6,2025-05-16 17:00:47,1.0,130.9,474
31_000028618,FRESA HSLB 2030-060,2025-05-16 17:00:47,1.0,88.17,474
31_000028615,FRESA HSLB 2010-060-6,2025-05-16 17:00:47,1.0,129.37,474
31_000028615,FRESA HSLB 2010-060-6,2025-05-16 17:00:47,1.0,129.37,474
31_000028619,FRESA HSLB 2040-080,2025-05-16 17:00:47,1.0,92.33,474
31_000028617,FRESA HSLB 2020-060-6,2025-05-16 17:00:47,1.0,120.94,474
